RUNTIME,FreeHeap=85544,MinEverFreeHeap=85544,TestStackHighWaterWords=910
MA600 noise (last 5s): P2P=92.35deg StdDev=46.12deg Drift=92.27deg MaxStep=92.31deg N=25 valid=0
DATA,6,5,5,JIG7,UNKNOWN,CW,11,11518,11503,63.18787,0.06832,CommandRawQ16=131203072,MeanUnwrappedRawQ16=5048856576,ErrorRawQ16=815104
ACQ,6,5,5,CW,11,2612014098,2143,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=11,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-13,PositionErrorDeg=-0.07141,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,12,11701,11649,63.98987,0.27577,CommandRawQ16=143196160,MeanUnwrappedRawQ16=5058374656,ErrorRawQ16=3290112
ACQ,6,5,5,CW,12,2619910096,66,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=12,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-54,PositionErrorDeg=-0.29663,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,13,11883,11809,64.86878,0.39662,CommandRawQ16=155123712,MeanUnwrappedRawQ16=5068860416,ErrorRawQ16=4731904
ACQ,6,5,5,CW,13,2627806094,144,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=13,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-74,PositionErrorDeg=-0.40649,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,14,12065,12012,65.98389,0.28221,CommandRawQ16=167051264,MeanUnwrappedRawQ16=5082152960,ErrorRawQ16=3366912
ACQ,6,5,5,CW,14,2635702100,230,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=14,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-53,PositionErrorDeg=-0.29114,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,15,12247,12358,67.88452,-0.62262,CommandRawQ16=178978816,MeanUnwrappedRawQ16=5104875520,ErrorRawQ16=-7428096
ACQ,6,5,5,CW,15,2643598094,304,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=15,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=111,PositionErrorDeg=0.60974,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,16,12429,12691,69.71375,-1.45131,CommandRawQ16=190906368,MeanUnwrappedRawQ16=5126689792,ErrorRawQ16=-17314816
ACQ,6,5,5,CW,16,2651494100,390,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=16,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=262,PositionErrorDeg=1.43921,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,17,12611,12876,70.72998,-1.46564,CommandRawQ16=202833920,MeanUnwrappedRawQ16=5138788352,ErrorRawQ16=-17485824
ACQ,6,5,5,CW,17,2659390098,468,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=17,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=265,PositionErrorDeg=1.45569,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,18,12793,13026,71.55396,-1.29081,CommandRawQ16=214761472,MeanUnwrappedRawQ16=5148630016,ErrorRawQ16=-15399936
ACQ,6,5,5,CW,18,2667286098,548,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=18,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=233,PositionErrorDeg=1.27991,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,19,12975,13161,72.29553,-1.03126,CommandRawQ16=226689024,MeanUnwrappedRawQ16=5157460992,ErrorRawQ16=-12303360
ACQ,6,5,5,CW,19,2675182094,624,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=19,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=184,PositionErrorDeg=1.01074,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,20,13157,13268,72.88330,-0.62124,CommandRawQ16=238616576,MeanUnwrappedRawQ16=5164496896,ErrorRawQ16=-7411712
ACQ,6,5,5,CW,20,2683078104,714,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136620,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=20,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=110,PositionErrorDeg=0.60425,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,21,13339,13354,73.35572,-0.09622,CommandRawQ16=250544128,MeanUnwrappedRawQ16=5170160640,ErrorRawQ16=-1147904
ACQ,6,5,5,CW,21,2690974090,780,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136606,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=21,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=16,PositionErrorDeg=0.08789,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,22,13521,13472,74.00391,0.25964,CommandRawQ16=262471680,MeanUnwrappedRawQ16=5177842688,ErrorRawQ16=3097600
ACQ,6,5,5,CW,22,2698870090,860,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136606,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=22,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-48,PositionErrorDeg=-0.26367,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,23,13703,13611,74.76746,0.49361,CommandRawQ16=274399232,MeanUnwrappedRawQ16=5186978816,ErrorRawQ16=5889024
ACQ,6,5,5,CW,23,2706766094,944,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=23,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-96,PositionErrorDeg=-0.52734,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,24,13885,13774,75.66284,0.60039,CommandRawQ16=286326784,MeanUnwrappedRawQ16=5197632512,ErrorRawQ16=7162880
ACQ,6,5,5,CW,24,2714662092,1022,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=24,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-111,PositionErrorDeg=-0.60974,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,25,14067,14028,77.05811,0.20239,CommandRawQ16=298254336,MeanUnwrappedRawQ16=5214308352,ErrorRawQ16=2414592
ACQ,6,5,5,CW,25,2722558092,1102,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=25,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-41,PositionErrorDeg=-0.22522,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,26,14249,14362,78.89282,-0.62991,CommandRawQ16=310181888,MeanUnwrappedRawQ16=5236165632,ErrorRawQ16=-7515136
ACQ,6,5,5,CW,26,2730454094,1184,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=26,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=113,PositionErrorDeg=0.62073,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,27,14431,14604,80.22217,-0.95976,CommandRawQ16=322109440,MeanUnwrappedRawQ16=5252028416,ErrorRawQ16=-11450368
ACQ,6,5,5,CW,27,2738350094,1264,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=27,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=175,PositionErrorDeg=0.96130,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,28,14613,14774,81.15601,-0.89839,CommandRawQ16=334036992,MeanUnwrappedRawQ16=5263223808,ErrorRawQ16=-10718208
ACQ,6,5,5,CW,28,2746246096,1346,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=28,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=159,PositionErrorDeg=0.87341,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,29,14795,14920,81.95801,-0.69789,CommandRawQ16=345964544,MeanUnwrappedRawQ16=5272759296,ErrorRawQ16=-8326144
ACQ,6,5,5,CW,29,2754142098,1428,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=29,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=128,PositionErrorDeg=0.70313,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,30,14977,15015,82.47986,-0.21784,CommandRawQ16=357892096,MeanUnwrappedRawQ16=5278959616,ErrorRawQ16=-2598912
ACQ,6,5,5,CW,30,2762038088,1498,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136604,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=30,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=34,PositionErrorDeg=0.18677,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,31,15159,15122,83.06763,0.19278,CommandRawQ16=369819648,MeanUnwrappedRawQ16=5285988352,ErrorRawQ16=2299904
ACQ,6,5,5,CW,31,2769934092,1582,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=31,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-38,PositionErrorDeg=-0.20874,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,32,15341,15260,83.82569,0.43508,CommandRawQ16=381747200,MeanUnwrappedRawQ16=5295025152,ErrorRawQ16=5190656
ACQ,6,5,5,CW,32,2777830096,1666,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=32,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-82,PositionErrorDeg=-0.45044,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,33,15523,15404,84.61670,0.63987,CommandRawQ16=393674752,MeanUnwrappedRawQ16=5304509440,ErrorRawQ16=7633920
ACQ,6,5,5,CW,33,2785726094,1744,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=33,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-120,PositionErrorDeg=-0.65918,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,34,15706,15571,85.53406,0.72870,CommandRawQ16=405667840,MeanUnwrappedRawQ16=5315442688,ErrorRawQ16=8693760
ACQ,6,5,5,CW,34,2793622098,1828,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=34,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-131,PositionErrorDeg=-0.71960,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,35,15888,15855,87.09412,0.16986,CommandRawQ16=417595392,MeanUnwrappedRawQ16=5334037504,ErrorRawQ16=2026496
ACQ,6,5,5,CW,35,2801518094,1904,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=35,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-33,PositionErrorDeg=-0.18127,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,36,16070,16231,89.15955,-0.89599,CommandRawQ16=429522944,MeanUnwrappedRawQ16=5358681088,ErrorRawQ16=-10689536
ACQ,6,5,5,CW,36,2809414094,1984,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=36,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=160,PositionErrorDeg=0.87891,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,37,16252,16487,90.56580,-1.30360,CommandRawQ16=441450496,MeanUnwrappedRawQ16=5375471616,ErrorRawQ16=-15552512
ACQ,6,5,5,CW,37,2817310090,2060,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136606,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=37,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=236,PositionErrorDeg=1.29639,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,38,16434,16654,91.48316,-1.21957,CommandRawQ16=453378048,MeanUnwrappedRawQ16=5386396672,ErrorRawQ16=-14550016
ACQ,6,5,5,CW,38,2825710092,1872,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=38,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=221,PositionErrorDeg=1.21399,PollCount=12
DATA,6,5,5,JIG7,UNKNOWN,CW,39,16616,16801,92.29065,-1.02585,CommandRawQ16=465305600,MeanUnwrappedRawQ16=5396013056,ErrorRawQ16=-12238848
ACQ,6,5,5,CW,39,2833606092,1952,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=39,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=182,PositionErrorDeg=0.99976,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,40,16798,16921,92.94983,-0.68527,CommandRawQ16=477233152,MeanUnwrappedRawQ16=5403877376,ErrorRawQ16=-8175616
ACQ,6,5,5,CW,40,2841502098,2038,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=40,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=122,PositionErrorDeg=0.67017,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,41,16980,17015,93.46619,-0.20565,CommandRawQ16=489160704,MeanUnwrappedRawQ16=5410082816,ErrorRawQ16=-2453504
ACQ,6,5,5,CW,41,2849398096,2116,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=41,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=33,PositionErrorDeg=0.18127,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,42,17162,17152,94.21876,0.04446,CommandRawQ16=501088256,MeanUnwrappedRawQ16=5419026432,ErrorRawQ16=530432
ACQ,6,5,5,CW,42,2857294100,45,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=42,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-11,PositionErrorDeg=-0.06042,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,43,17344,17303,95.04822,0.21621,CommandRawQ16=513015808,MeanUnwrappedRawQ16=5428904960,ErrorRawQ16=2579456
ACQ,6,5,5,CW,43,2865190094,119,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=43,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-44,PositionErrorDeg=-0.24170,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,44,17526,17495,96.10291,0.15767,CommandRawQ16=524943360,MeanUnwrappedRawQ16=5441530880,ErrorRawQ16=1881088
ACQ,6,5,5,CW,44,2873086100,205,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136616,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=44,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=-32,PositionErrorDeg=-0.17578,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,45,17708,17824,97.91016,-0.65034,CommandRawQ16=536870912,MeanUnwrappedRawQ16=5463098368,ErrorRawQ16=-7758848
ACQ,6,5,5,CW,45,2880982096,281,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=45,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=116,PositionErrorDeg=0.63721,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,46,17890,18158,99.74488,-1.48418,CommandRawQ16=548798464,MeanUnwrappedRawQ16=5484974080,ErrorRawQ16=-17707008
ACQ,6,5,5,CW,46,2888878094,359,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136608,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=46,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=271,PositionErrorDeg=1.48865,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,47,18072,18367,100.89295,-1.63404,CommandRawQ16=560726016,MeanUnwrappedRawQ16=5498689536,ErrorRawQ16=-19494912
ACQ,6,5,5,CW,47,2896774098,443,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=47,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=293,PositionErrorDeg=1.60950,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,48,18254,18514,101.70044,-1.43964,CommandRawQ16=572653568,MeanUnwrappedRawQ16=5508297728,ErrorRawQ16=-17175552
ACQ,6,5,5,CW,48,2904670094,519,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136610,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=48,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=260,PositionErrorDeg=1.42822,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,49,18436,18649,102.44202,-1.18069,CommandRawQ16=584581120,MeanUnwrappedRawQ16=5517135872,ErrorRawQ16=-14086144
ACQ,6,5,5,CW,49,2912566096,601,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136612,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=49,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=211,PositionErrorDeg=1.15906,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,50,18618,18743,102.95838,-0.69926,CommandRawQ16=596508672,MeanUnwrappedRawQ16=5523319808,ErrorRawQ16=-8342528
ACQ,6,5,5,CW,50,2920462098,683,1,0x00,TransactionCount=64,AcceptedSampleCount=64,SpiFailureCount=0,JumpRejectedCount=0,MetadataInvalidCount=0,ElapsedCycles=136614,Result=OK
MOTION,SchemaVersion=6,TestID=5,SweepID=5,JigID=JIG7,MotorID=UNKNOWN,Direction=CW,Point=50,RampAcceptedSamples=40,SettleResult=OK,StabilityValid=1,TargetProximityValid=1,SettleValid=1,PositionErrorRaw=125,PositionErrorDeg=0.68665,PollCount=9
DATA,6,5,5,JIG7,UNKNOWN,CW,51,18800,18849,103.54065,-0.28007,CommandRawQ16=608436224,MeanUnwrappedRawQ16=5530246144,ErrorRawQ16=-3341312
