point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
0,0.0,0.006703333333333333,0.006548849771779265,0.07356252777777779,0.045793614065388566,0.0,0.0,-0.006746666666666666,0.012265359078858364,-0.28382769444444444,0.007779886667864431,0.0,0.0,-0.010906666666666667,0.013931723989992529,-0.07667899074074074,0.009600204066613775,0.0,0.0,-0.002101666666666667,-0.001558231481481473,-0.004644999999999998,-0.28226946296296296,320,320.0,-0.05306436111111112,-0.051506129629629645
1,1.0,0.5142033333333333,0.01927889346755497,0.5810625277777778,0.05707948018385108,0.0,0.0,0.5131433333333334,0.021241027125196463,0.23606230555555555,0.009248531859966448,0.0,0.0,0.48856666666666665,0.015017797219743412,0.4227943425925926,0.007140393466845407,0.0,0.0,0.501385,0.5019284351851852,0.011758333333333426,-0.26586612962962963,321,321.0,0.4461423055555555,-0.055786129629629644
2,2.0,0.7809066666666666,0.01712155756154598,0.8477658611111111,0.05473864326915243,0.0,0.0,0.8048299999999999,0.031381617230474286,0.5277489722222222,0.020575979777085644,0.0,0.0,0.74693,0.023598370706470414,0.681157675925926,0.005653519198192502,0.0,0.0,0.7639183333333333,0.7644617685185185,0.04091166666666668,-0.23671279629629638,322,322.0,0.7462756388888888,-0.018186129629629733
3,3.0,0.9843933333333332,0.013962708667494751,1.0512525277777778,0.04687763351716629,0.0,0.0,0.9922466666666666,0.03128423937597543,0.7151656388888888,0.016477705220770043,0.0,0.0,0.9379366666666668,0.023428052273574345,0.8721643425925926,0.003085296532701756,0.0,0.0,0.961165,0.9617084351851852,0.031081666666666563,-0.24654279629629638,323,323.0,0.9082623055555555,-0.05344612962962969
4,4.0,0.92399,0.015269040572347658,0.9908491944444444,0.040356649600128254,0.0,0.0,0.9360166666666666,0.043668893200232727,0.6589356388888888,0.027453330690633135,0.0,0.0,0.8976433333333333,0.04065010250089577,0.8318710092592593,0.021787663579001297,0.0,0.0,0.9108166666666666,0.9113601018518518,0.0252,-0.25242446296296295,324,324.0,0.8897056388888888,-0.021654462962963028
5,5.0,0.23203666666666667,0.012959005877509798,0.29889586111111116,0.05127561198240109,0.0,0.0,0.24064,0.03068636016213066,-0.036441027777777794,0.015296356225815239,0.0,0.0,0.20179333333333335,0.009345439172844331,0.13602100925925925,0.015246590030727253,0.0,0.0,0.21691500000000002,0.2174584351851852,0.02372499999999997,-0.253899462962963,325,325.0,0.1951689722222222,-0.022289462962962997
6,6.0,-0.5586633333333334,0.011799043746564097,-0.4918041388888889,0.04996884654743258,0.0,0.0,-0.5562633333333333,0.056264079423139345,-0.8333443611111111,0.04089973244830077,0.0,0.0,-0.5963433333333333,0.016047810857974784,-0.6621156574074073,0.008565073926205697,0.0,0.0,-0.5775033333333334,-0.5769598981481481,0.021240000000000037,-0.256384462962963,326,326.0,-0.5269576944444444,0.050002203703703674
7,7.0,-0.7284133333333335,0.009841490402034272,-0.6615541388888889,0.029982004792741608,0.0,0.0,-0.7372733333333333,0.04120078195050836,-1.014354361111111,0.02866390318866679,0.0,0.0,-0.7510866666666667,0.020693685832478746,-0.8168589907407408,0.005618702925504427,0.0,0.0,-0.7397500000000001,-0.7392065648148148,0.0024766666666667936,-0.27514779629629615,327,327.0,-0.5928543611111111,0.14635220370370372
8,8.0,-0.5575166666666667,0.00673609926688537,-0.4906574722222223,0.03866455307804955,0.0,0.0,-0.5869266666666667,0.04524413368972086,-0.8640076944444445,0.031418907177549686,0.0,0.0,-0.5868733333333334,0.013765036626661554,-0.6526456574074074,0.006850344332402492,0.0,0.0,-0.572195,-0.5716515648148148,-0.014731666666666698,-0.29235612962962965,328,328.0,-0.47483436111111116,0.09681720370370367
9,9.0,-0.28863666666666665,0.019905567897785113,-0.22177747222222222,0.03232209800074485,0.0,0.0,-0.3200866666666667,0.018175176294422377,-0.5971676944444445,0.0019510112501336804,0.0,0.0,-0.33172666666666667,0.025199322080828545,-0.39749899074074074,0.0049608278944552565,0.0,0.0,-0.3101816666666667,-0.3096382314814815,-0.009904999999999997,-0.287529462962963,329,329.0,-0.20646102777777778,0.10317720370370373
